"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.092761292E0	-2.293231201E-1	-2.948867798E-2	9.772877197E0	9.775611868E0
3.102738292E0	-2.257305908E-1	-2.844085693E-2	9.770482178E0	9.773130776E0
3.112714292E0	-2.338137817E-1	-2.529739380E-2	9.779463501E0	9.782290898E0
3.122690292E0	-2.222877502E-1	-2.035766602E-2	9.768685913E0	9.771235886E0
3.132666292E0	-2.291734314E-1	-2.724334717E-2	9.763446808E0	9.766174084E0
3.142642292E0	-2.267784119E-1	-2.814147949E-2	9.758357391E0	9.761032700E0
3.152618292E0	-2.240840149E-1	-2.933898926E-2	9.768536224E0	9.771150106E0
3.162594292E0	-2.281256104E-1	-3.038681030E-2	9.764943695E0	9.767655298E0
3.172571292E0	-2.225871277E-1	-3.173400879E-2	9.757908325E0	9.760498295E0
3.182546292E0	-2.269281006E-1	-2.649490356E-2	9.765692139E0	9.768364310E0
3.192523292E0	-2.185455322E-1	-3.457809448E-2	9.754764862E0	9.757273969E0
3.202499292E0	-2.230361938E-1	-3.562591553E-2	9.773026886E0	9.775636494E0
3.212476292E0	-2.194436646E-1	-2.903961182E-2	9.759405212E0	9.761915228E0
3.222453292E0	-2.216889954E-1	-3.442840576E-2	9.772877197E0	9.775451910E0
3.232429292E0	-2.239343262E-1	-3.592529297E-2	9.754465485E0	9.757101726E0
3.242406292E0	-2.239343262E-1	-3.802093506E-2	9.764045563E0	9.766687152E0
3.252382292E0	-2.207908630E-1	-3.442840576E-2	9.773625641E0	9.776179831E0
3.262359292E0	-2.228865051E-1	-2.559677124E-2	9.770931244E0	9.773506585E0
3.272335292E0	-2.197430420E-1	-3.158432007E-2	9.760303345E0	9.762827764E0
3.282310292E0	-2.311193848E-1	-3.338058472E-2	9.762848053E0	9.765640406E0
3.292286292E0	-2.136058044E-1	-2.829116821E-2	9.764943695E0	9.767320677E0
3.302263292E0	-2.125579834E-1	-2.679428101E-2	9.752369843E0	9.754722773E0
3.312238292E0	-2.168989563E-1	-3.682342529E-2	9.753267975E0	9.755748936E0
3.322215292E0	-2.282752991E-1	-3.532653809E-2	9.766739960E0	9.769471174E0
3.332191292E0	-2.168989563E-1	-2.604583740E-2	9.776320038E0	9.778760506E0
3.342168292E0	-2.221380615E-1	-3.233276367E-2	9.771230621E0	9.773808806E0
3.352145292E0	-2.209405518E-1	-2.050735474E-2	9.768536224E0	9.771055994E0
3.362122292E0	-2.257305908E-1	-2.140548706E-2	9.759854279E0	9.762487799E0
3.372099292E0	-2.192939758E-1	-2.260299683E-2	9.756411438E0	9.758901828E0
3.382077292E0	-2.299218750E-1	-3.472778320E-2	9.768835602E0	9.771602689E0
3.392054292E0	-2.215393066E-1	-3.248245239E-2	9.767189026E0	9.769755178E0
3.402030292E0	-2.249821472E-1	-2.335144043E-2	9.771380310E0	9.773997924E0
3.412007292E0	-2.315684509E-1	-2.844085693E-2	9.771529999E0	9.774314879E0
3.421984292E0	-2.270777893E-1	-2.814147949E-2	9.779313812E0	9.781990334E0
3.431961292E0	-2.321672058E-1	-2.080673218E-2	9.764344940E0	9.767126837E0
3.441937292E0	-2.278262329E-1	-3.083587646E-2	9.775870972E0	9.778573971E0
3.451914292E0	-2.350112915E-1	-2.185455322E-2	9.776170349E0	9.779019103E0
3.461890292E0	-2.329156494E-1	-3.158432007E-2	9.771529999E0	9.774356541E0
3.471866292E0	-2.293231201E-1	-3.038681030E-2	9.767937469E0	9.770676274E0
3.481842292E0	-2.230361938E-1	-3.128494263E-2	9.780361633E0	9.782954440E0
3.491819292E0	-2.273771667E-1	-3.637435913E-2	9.768685913E0	9.771399487E0
3.501795292E0	-2.318678284E-1	-2.903961182E-2	9.763895874E0	9.766691795E0
3.511772292E0	-2.386038208E-1	-3.367996216E-2	9.769584045E0	9.772555374E0
3.521748292E0	-2.359094238E-1	-3.278182983E-2	9.767488403E0	9.770391886E0
3.531725292E0	-2.338137817E-1	-2.365081787E-2	9.763746185E0	9.766574006E0
3.541701292E0	-2.408491516E-1	-2.050735474E-2	9.769134979E0	9.772125005E0
3.551677292E0	-2.302212524E-1	-2.649490356E-2	9.782307587E0	9.785052147E0
3.561653292E0	-2.260299683E-1	-3.188369751E-2	9.783804474E0	9.786466988E0
3.571630292E0	-2.282752991E-1	-3.098556519E-2	9.777966614E0	9.780679977E0
3.581606292E0	-2.305206299E-1	-3.233276367E-2	9.785001984E0	9.787770379E0
3.591583292E0	-2.294728088E-1	-3.158432007E-2	9.773326263E0	9.776070867E0
3.601559292E0	-2.278262329E-1	-2.784210205E-2	9.773925018E0	9.776619571E0
3.611536292E0	-2.252815247E-1	-2.829116821E-2	9.762548676E0	9.765188621E0
3.621513292E0	-2.255809021E-1	-2.305206299E-2	9.768536224E0	9.771167694E0
3.631490292E0	-2.236349487E-1	-2.844085693E-2	9.768835602E0	9.771436460E0
3.641466292E0	-2.276765442E-1	-3.532653809E-2	9.762099609E0	9.764818143E0
3.651443292E0	-2.248324585E-1	-2.829116821E-2	9.766590271E0	9.769218779E0
3.661420292E0	-2.248324585E-1	-3.248245239E-2	9.775870972E0	9.778510009E0
3.671396292E0	-2.231858826E-1	-3.293151855E-2	9.770332489E0	9.772936783E0
3.681372292E0	-2.234852600E-1	-2.724334717E-2	9.763147430E0	9.765742962E0
3.691349292E0	-2.299218750E-1	-3.622467041E-2	9.762398987E0	9.765173336E0
3.701326292E0	-2.270777893E-1	-2.574645996E-2	9.761500854E0	9.764175651E0
3.711303292E0	-2.204914856E-1	-3.203338623E-2	9.764794006E0	9.767335595E0
3.721280292E0	-2.192939758E-1	-3.966751099E-2	9.773925018E0	9.776465293E0
3.731257292E0	-2.216889954E-1	-3.113525391E-2	9.775272217E0	9.777835258E0
3.741234292E0	-2.207908630E-1	-2.963836670E-2	9.768835602E0	9.771375341E0
3.751211292E0	-2.255809021E-1	-3.817062378E-2	9.764045563E0	9.766725628E0
3.761188292E0	-2.206411743E-1	-2.769241333E-2	9.765692139E0	9.768223602E0
3.771164292E0	-2.200424194E-1	-2.634521484E-2	9.776170349E0	9.778681886E0
3.781140292E0	-2.237846375E-1	-2.634521484E-2	9.771380310E0	9.773978044E0
3.791117292E0	-2.204914856E-1	-2.559677124E-2	9.758656769E0	9.761180954E0
3.801094292E0	-2.101629639E-1	-2.305206299E-2	9.776020660E0	9.778306593E0
3.811071292E0	-2.186952209E-1	-3.487747192E-2	9.763895874E0	9.766407051E0
3.821048292E0	-2.299218750E-1	-3.412902832E-2	9.761201477E0	9.763968616E0
3.831025292E0	-2.314187622E-1	-2.754272461E-2	9.771829376E0	9.774608054E0
3.840998167E0	-2.257305908E-1	-3.562591553E-2	9.774374084E0	9.777045170E0
3.850974167E0	-2.173480225E-1	-2.604583740E-2	9.771679688E0	9.774131289E0
3.860950167E0	-2.264790344E-1	-3.038681030E-2	9.771979065E0	9.774650426E0
3.870927167E0	-2.303709412E-1	-2.080673218E-2	9.768536224E0	9.771274413E0
3.880903167E0	-2.290237427E-1	-2.589614868E-2	9.773176575E0	9.775893967E0
3.890879167E0	-2.314187622E-1	-3.622467041E-2	9.768386536E0	9.771194522E0
3.900856167E0	-2.231858826E-1	-3.712280273E-2	9.767039337E0	9.769659536E0
3.910833167E0	-2.230361938E-1	-2.903961182E-2	9.767787781E0	9.770376992E0
3.920809167E0	-2.230361938E-1	-3.068618774E-2	9.767937469E0	9.770531674E0
3.930785167E0	-2.357597351E-1	-2.395019531E-2	9.775721283E0	9.778593092E0
3.940762167E0	-2.213896179E-1	-3.652404785E-2	9.778565369E0	9.781139404E0
3.950738167E0	-2.303709412E-1	-2.544708252E-2	9.774374084E0	9.777121615E0
3.960715167E0	-2.249821472E-1	-3.173400879E-2	9.770182800E0	9.772824360E0
3.970692167E0	-2.318678284E-1	-3.472778320E-2	9.774823151E0	9.777634496E0
3.980668167E0	-2.360591125E-1	-2.215393066E-2	9.769584045E0	9.772460648E0
3.990644167E0	-2.249821472E-1	-2.799179077E-2	9.774972839E0	9.777601675E0
4.000620167E0	-2.401007080E-1	-2.619552612E-2	9.786498871E0	9.789478776E0
4.010597167E0	-2.342628479E-1	-3.412902832E-2	9.780062256E0	9.782927047E0
4.020573167E0	-2.314187622E-1	-2.424957275E-2	9.781110077E0	9.783877402E0
4.030549167E0	-2.336640930E-1	-3.008743286E-2	9.777816925E0	9.780654783E0
4.040526167E0	-2.347119141E-1	-2.320175171E-2	9.772577820E0	9.775423533E0
4.050502167E0	-2.273771667E-1	-2.754272461E-2	9.770332489E0	9.773016726E0
4.060477167E0	-2.302212524E-1	-3.263214111E-2	9.764644318E0	9.767412417E0
4.070454167E0	-2.290237427E-1	-3.697311401E-2	9.782008209E0	9.784758734E0
4.080430167E0	-2.285746765E-1	-2.933898926E-2	9.790989532E0	9.793701199E0
4.090406167E0	-2.221380615E-1	-2.903961182E-2	9.778265991E0	9.780831990E0
4.100382167E0	-2.254312134E-1	-3.263214111E-2	9.779313812E0	9.781966199E0
4.110358167E0	-2.255809021E-1	-3.338058472E-2	9.772577820E0	9.775238015E0
4.120334167E0	-2.276765442E-1	-2.350112915E-2	9.779613190E0	9.782291299E0
4.130310167E0	-2.251318359E-1	-2.903961182E-2	9.778415680E0	9.781050089E0
4.140287167E0	-2.213896179E-1	-2.215393066E-2	9.771679688E0	9.774212402E0
4.150263167E0	-2.233355713E-1	-3.577560425E-2	9.779164124E0	9.781779471E0
4.160240167E0	-2.263293457E-1	-2.784210205E-2	9.772727509E0	9.775387620E0
4.170216167E0	-2.272274780E-1	-2.888992310E-2	9.764494629E0	9.767180878E0
4.180194167E0	-2.177970886E-1	-2.844085693E-2	9.762398987E0	9.764869607E0
4.190171167E0	-2.242337036E-1	-2.469863892E-2	9.763895874E0	9.766501596E0
4.200147167E0	-2.233355713E-1	-2.664459229E-2	9.752070465E0	9.754663862E0
4.210125167E0	-2.239343262E-1	-2.948867798E-2	9.762848053E0	9.765460474E0
4.220101167E0	-2.260299683E-1	-3.233276367E-2	9.760153656E0	9.762824097E0
4.230079167E0	-2.215393066E-1	-3.218307495E-2	9.771979065E0	9.774542969E0
4.240056167E0	-2.261796570E-1	-2.589614868E-2	9.770631866E0	9.773283733E0
4.250033167E0	-2.177970886E-1	-2.424957275E-2	9.765841827E0	9.768300272E0
4.260010167E0	-2.179467773E-1	-2.933898926E-2	9.753417664E0	9.755896560E0
4.269987167E0	-2.218386841E-1	-2.769241333E-2	9.765243073E0	9.767801776E0
4.279965167E0	-2.198927307E-1	-2.784210205E-2	9.754914551E0	9.757432341E0
4.289941167E0	-2.207908630E-1	-4.011657715E-2	9.761201477E0	9.763780632E0
4.299918167E0	-2.248324585E-1	-3.308120728E-2	9.770033112E0	9.772675734E0
4.309894167E0	-2.194436646E-1	-2.544708252E-2	9.768236847E0	9.770734577E0
4.319871167E0	-2.233355713E-1	-2.799179077E-2	9.767638092E0	9.770231124E0
4.329848167E0	-2.272274780E-1	-2.604583740E-2	9.766290894E0	9.768968652E0
4.339824167E0	-2.270777893E-1	-2.709365845E-2	9.775870972E0	9.778545477E0
4.349800167E0	-2.194436646E-1	-2.439926147E-2	9.775122528E0	9.777615828E0
4.359777167E0	-2.239343262E-1	-3.921844482E-2	9.767039337E0	9.769684851E0
4.369754167E0	-2.347119141E-1	-2.888992310E-2	9.756561127E0	9.759426691E0
4.379731167E0	-2.284249878E-1	-2.664459229E-2	9.768236847E0	9.770943609E0
4.389707167E0	-2.299218750E-1	-3.487747192E-2	9.766440582E0	9.769208881E0
4.399684167E0	-2.279759216E-1	-3.158432007E-2	9.769434357E0	9.772145017E0
4.409660167E0	-2.387535095E-1	-3.442840576E-2	9.761201477E0	9.764181626E0
4.419637167E0	-2.345622253E-1	-3.532653809E-2	9.764644318E0	9.767525073E0
4.429613167E0	-2.290237427E-1	-2.888992310E-2	9.766739960E0	9.769467536E0
4.439589167E0	-2.269281006E-1	-2.305206299E-2	9.762099609E0	9.764764029E0
4.449566167E0	-2.240840149E-1	-2.335144043E-2	9.771979065E0	9.774575888E0
4.459543167E0	-2.357597351E-1	-3.367996216E-2	9.767189026E0	9.770092039E0
4.469520167E0	-2.393522644E-1	-4.610412598E-2	9.765542450E0	9.768584055E0
4.479497167E0	-2.294728088E-1	-3.847000122E-2	9.765243073E0	9.768014638E0
4.489474167E0	-2.371069336E-1	-2.978805542E-2	9.768236847E0	9.771159508E0
4.499450167E0	-2.305206299E-1	-3.637435913E-2	9.768985291E0	9.771772432E0
4.509427167E0	-2.363584900E-1	-2.933898926E-2	9.768685913E0	9.771588949E0
4.519404167E0	-2.246827698E-1	-2.320175171E-2	9.771979065E0	9.774589276E0
4.529381167E0	-2.294728088E-1	-3.278182983E-2	9.765542450E0	9.768293186E0
4.539358167E0	-2.279759216E-1	-3.427871704E-2	9.768536224E0	9.771256215E0
4.549334167E0	-2.246827698E-1	-2.664459229E-2	9.764195251E0	9.766816328E0
4.559311167E0	-2.296224976E-1	-2.694396973E-2	9.759405212E0	9.762143339E0
4.569288167E0	-2.219883728E-1	-3.353027344E-2	9.758357391E0	9.760939611E0
4.579265167E0	-2.255809021E-1	-2.903961182E-2	9.766141205E0	9.768789284E0
4.589242167E0	-2.239343262E-1	-1.975891113E-2	9.757908325E0	9.760497522E0
4.599219167E0	-2.296224976E-1	-3.263214111E-2	9.761500854E0	9.764255746E0
4.609197167E0	-2.305206299E-1	-2.484832764E-2	9.774374084E0	9.777123603E0
4.619174167E0	-2.194436646E-1	-2.365081787E-2	9.757010193E0	9.759506278E0
4.629151167E0	-2.149530029E-1	-3.068618774E-2	9.766290894E0	9.768704328E0
4.639128167E0	-2.240840149E-1	-3.412902832E-2	9.758357391E0	9.760989571E0
4.649104167E0	-2.212399292E-1	-2.963836670E-2	9.772278442E0	9.774827441E0
4.659080167E0	-2.212399292E-1	-3.008743286E-2	9.777667236E0	9.780216201E0
4.669057167E0	-2.270777893E-1	-2.993774414E-2	9.766590271E0	9.769275619E0
4.679034167E0	-2.303709412E-1	-3.308120728E-2	9.760752411E0	9.763526656E0
4.689011167E0	-2.255809021E-1	-3.338058472E-2	9.759405212E0	9.762068997E0
4.698988167E0	-2.195933533E-1	-2.814147949E-2	9.767937469E0	9.770446028E0
4.708965167E0	-2.230361938E-1	-3.038681030E-2	9.762398987E0	9.764993727E0
4.718942167E0	-2.228865051E-1	-3.263214111E-2	9.766889648E0	9.769487021E0
4.728919167E0	-2.180964661E-1	-3.143463135E-2	9.768386536E0	9.770871492E0
4.738896167E0	-2.177970886E-1	-3.113525391E-2	9.772727509E0	9.775203728E0
4.748873167E0	-2.207908630E-1	-2.694396973E-2	9.775870972E0	9.778401088E0
4.758849167E0	-2.188449097E-1	-3.367996216E-2	9.771380310E0	9.773888714E0
4.768825167E0	-2.154020691E-1	-2.739303589E-2	9.772278442E0	9.774690501E0
4.778801167E0	-2.249821472E-1	-2.035766602E-2	9.772128754E0	9.774739474E0
4.788777167E0	-2.233355713E-1	-2.739303589E-2	9.775571594E0	9.778160827E0
4.798753167E0	-2.254312134E-1	-2.769241333E-2	9.771829376E0	9.774468551E0
4.808729167E0	-2.290237427E-1	-3.547622681E-2	9.780211945E0	9.782957432E0
4.818704167E0	-2.227368164E-1	-3.652404785E-2	9.784253540E0	9.786856647E0
4.828680167E0	-2.287243652E-1	-3.367996216E-2	9.782008209E0	9.784739842E0
4.838659792E0	-2.264790344E-1	-2.170486450E-2	9.782008209E0	9.784653722E0
4.848635792E0	-2.284249878E-1	-2.963836670E-2	9.774074707E0	9.776788470E0
4.858612792E0	-2.252815247E-1	-2.888992310E-2	9.781259766E0	9.783896412E0
4.868588792E0	-2.204914856E-1	-3.053649902E-2	9.772577820E0	9.775112594E0
4.878564792E0	-2.263293457E-1	-3.353027344E-2	9.776769104E0	9.779445964E0
4.888541792E0	-2.288740540E-1	-3.742218018E-2	9.779014435E0	9.781764006E0
4.898518792E0	-2.293231201E-1	-3.787124634E-2	9.778265991E0	9.781028020E0
4.908495792E0	-2.252815247E-1	-2.993774414E-2	9.780211945E0	9.782852024E0
4.918471792E0	-2.276765442E-1	-3.412902832E-2	9.776320038E0	9.779030365E0
4.928448792E0	-2.269281006E-1	-3.427871704E-2	9.785001984E0	9.787693049E0
4.938424792E0	-2.293231201E-1	-3.323089600E-2	9.779014435E0	9.781759387E0
4.948401792E0	-2.329156494E-1	-3.712280273E-2	9.777667236E0	9.780511458E0
4.958378792E0	-2.276765442E-1	-2.589614868E-2	9.780211945E0	9.782895936E0
4.968355792E0	-2.287243652E-1	-2.709365845E-2	9.775721283E0	9.778434205E0
4.978333792E0	-2.213896179E-1	-3.323089600E-2	9.766590271E0	9.769155704E0
4.988310792E0	-2.282752991E-1	-2.499801636E-2	9.771679688E0	9.774377649E0
4.998287792E0	-2.317181396E-1	-3.278182983E-2	9.770781555E0	9.773583792E0
5.008263792E0	-2.275268555E-1	-3.667373657E-2	9.776918793E0	9.779634682E0
5.018240792E0	-2.212399292E-1	-2.829116821E-2	9.773775330E0	9.776319946E0
5.028217792E0	-2.257305908E-1	-3.128494263E-2	9.775122528E0	9.777778556E0
5.038194792E0	-2.248324585E-1	-2.978805542E-2	9.767039337E0	9.769672173E0
5.048170792E0	-2.207908630E-1	-3.502716064E-2	9.772577820E0	9.775134411E0
5.058147792E0	-2.282752991E-1	-2.724334717E-2	9.770482178E0	9.773186471E0
5.068124792E0	-2.282752991E-1	-2.769241333E-2	9.773775330E0	9.776479974E0
5.078101792E0	-2.285746765E-1	-3.592529297E-2	9.760453033E0	9.763195196E0
5.088077792E0	-2.263293457E-1	-2.454895020E-2	9.763746185E0	9.766399910E0
5.098054792E0	-2.218386841E-1	-3.562591553E-2	9.757309570E0	9.759896089E0
5.108030792E0	-2.209405518E-1	-3.218307495E-2	9.766141205E0	9.768693081E0
5.118006792E0	-2.192939758E-1	-2.918930054E-2	9.768386536E0	9.770891329E0
5.127982792E0	-2.224374390E-1	-2.814147949E-2	9.756561127E0	9.759137020E0
5.137958792E0	-2.245330811E-1	-2.469863892E-2	9.755363617E0	9.757978501E0
5.147935792E0	-2.302212524E-1	-3.697311401E-2	9.768685913E0	9.771468329E0
5.157911792E0	-2.225871277E-1	-2.724334717E-2	9.761201477E0	9.763777010E0
5.167888792E0	-2.249821472E-1	-3.517684937E-2	9.769733734E0	9.772387201E0
5.177864792E0	-2.145039368E-1	-2.484832764E-2	9.758806458E0	9.761195257E0
5.187840792E0	-2.269281006E-1	-2.859054565E-2	9.761051788E0	9.763731141E0
5.197816792E0	-2.248324585E-1	-3.218307495E-2	9.760902100E0	9.763544192E0
5.207793792E0	-2.209405518E-1	-2.395019531E-2	9.758956146E0	9.761486229E0
5.217769792E0	-2.227368164E-1	-2.514770508E-2	9.762099609E0	9.764672697E0
5.227745792E0	-2.264790344E-1	-2.888992310E-2	9.761201477E0	9.763871243E0
5.237722792E0	-2.263293457E-1	-3.382965088E-2	9.770482178E0	9.773161792E0
5.247697792E0	-2.227368164E-1	-4.340972900E-2	9.761650543E0	9.764287860E0
5.257674792E0	-2.318678284E-1	-3.592529297E-2	9.775122528E0	9.777938114E0
5.267650792E0	-2.266287231E-1	-3.338058472E-2	9.773326263E0	9.776010490E0
5.277626792E0	-2.251318359E-1	-3.248245239E-2	9.769883423E0	9.772530969E0
5.287602792E0	-2.338137817E-1	-3.323089600E-2	9.764195251E0	9.767050839E0
5.297579792E0	-2.267784119E-1	-2.933898926E-2	9.776469727E0	9.779143599E0
5.307555792E0	-2.339634705E-1	-2.918930054E-2	9.771529999E0	9.774374120E0
5.317532792E0	-2.353106689E-1	-2.739303589E-2	9.770482178E0	9.773353748E0
5.327509792E0	-2.263293457E-1	-3.083587646E-2	9.765841827E0	9.768512805E0
5.337486792E0	-2.291734314E-1	-3.367996216E-2	9.767338715E0	9.770084972E0
5.347462792E0	-2.339634705E-1	-2.874023438E-2	9.768685913E0	9.771529531E0
5.357439792E0	-2.258802795E-1	-3.667373657E-2	9.766739960E0	9.769420469E0
5.367416792E0	-2.275268555E-1	-3.427871704E-2	9.773475952E0	9.776184107E0
5.377393792E0	-2.252815247E-1	-2.185455322E-2	9.779463501E0	9.782082383E0
5.387369792E0	-2.314187622E-1	-2.559677124E-2	9.779912567E0	9.782683663E0
5.397346792E0	-2.287243652E-1	-2.290237427E-2	9.767638092E0	9.770342535E0
5.407322792E0	-2.225871277E-1	-2.619552612E-2	9.771979065E0	9.774548894E0
5.417299792E0	-2.321672058E-1	-3.068618774E-2	9.776320038E0	9.779124538E0
5.427276792E0	-2.198927307E-1	-2.814147949E-2	9.778715057E0	9.781227578E0
5.437253792E0	-2.344125366E-1	-2.005828857E-2	9.763895874E0	9.766729965E0
5.447230792E0	-2.230361938E-1	-2.559677124E-2	9.774823151E0	9.777400880E0
5.457207792E0	-2.294728088E-1	-3.308120728E-2	9.773625641E0	9.776375111E0
5.467184792E0	-2.248324585E-1	-4.340972900E-2	9.768685913E0	9.771369326E0
5.477161792E0	-2.278262329E-1	-3.487747192E-2	9.770781555E0	9.773499549E0
5.487138792E0	-2.291734314E-1	-3.023712158E-2	9.764943695E0	9.767679362E0
5.497114792E0	-2.224374390E-1	-3.323089600E-2	9.769284668E0	9.771873189E0
5.507091792E0	-2.227368164E-1	-2.859054565E-2	9.772428131E0	9.775007963E0
5.517067792E0	-2.234852600E-1	-2.065704346E-2	9.765392761E0	9.767971548E0
5.527043792E0	-2.273771667E-1	-1.975891113E-2	9.774523773E0	9.777188030E0
5.537021792E0	-2.279759216E-1	-2.110610962E-2	9.773176575E0	9.775857960E0
5.546997792E0	-2.216889954E-1	-3.098556519E-2	9.764644318E0	9.767209671E0
5.556974792E0	-2.192939758E-1	-2.544708252E-2	9.765542450E0	9.768037507E0
5.566951792E0	-2.191442871E-1	-3.308120728E-2	9.779762878E0	9.782273792E0
5.576927792E0	-2.219883728E-1	-3.921844482E-2	9.773026886E0	9.775626396E0
5.586904792E0	-2.163002014E-1	-2.050735474E-2	9.772727509E0	9.775142418E0
5.596881792E0	-2.180964661E-1	-1.826202393E-2	9.761650543E0	9.764103691E0
5.606857792E0	-2.163002014E-1	-2.454895020E-2	9.768386536E0	9.770811836E0
5.616833792E0	-2.201921082E-1	-3.173400879E-2	9.775870972E0	9.778401959E0
5.626810792E0	-2.248324585E-1	-2.619552612E-2	9.769434357E0	9.772056257E0
5.636786792E0	-2.180964661E-1	-2.305206299E-2	9.763297119E0	9.765759986E0
5.646761792E0	-2.180964661E-1	-3.053649902E-2	9.770033112E0	9.772514802E0
5.656737792E0	-2.200424194E-1	-2.529739380E-2	9.775122528E0	9.777631567E0
5.666713792E0	-2.258802795E-1	-2.874023438E-2	9.772128754E0	9.774781239E0
5.676689792E0	-2.228865051E-1	-2.784210205E-2	9.774823151E0	9.777403602E0
5.686665792E0	-2.267784119E-1	-2.784210205E-2	9.778715057E0	9.781383941E0
5.696641792E0	-2.297721863E-1	-2.574645996E-2	9.780062256E0	9.782794890E0
5.706617792E0	-2.234852600E-1	-3.218307495E-2	9.771529999E0	9.774138322E0
5.716593792E0	-2.275268555E-1	-2.874023438E-2	9.773176575E0	9.775866961E0
5.726569792E0	-2.239343262E-1	-3.562591553E-2	9.772428131E0	9.775058433E0
5.736544792E0	-2.305206299E-1	-3.113525391E-2	9.765991516E0	9.768761409E0
5.746521792E0	-2.318678284E-1	-2.829116821E-2	9.778265991E0	9.781055611E0
5.756497792E0	-2.339634705E-1	-3.098556519E-2	9.781708832E0	9.784555518E0
5.766473792E0	-2.327659607E-1	-3.832031250E-2	9.767039337E0	9.769887709E0
5.776450792E0	-2.353106689E-1	-2.769241333E-2	9.776469727E0	9.779340381E0
5.786426792E0	-2.353106689E-1	-3.143463135E-2	9.777517548E0	9.780399207E0
5.796403792E0	-2.294728088E-1	-3.278182983E-2	9.770631866E0	9.773381170E0
5.806380792E0	-2.294728088E-1	-3.323089600E-2	9.769584045E0	9.772335160E0
5.816357792E0	-2.323168945E-1	-3.038681030E-2	9.775122528E0	9.777929992E0
5.826334792E0	-2.363584900E-1	-2.559677124E-2	9.768985291E0	9.771877718E0
5.836307792E0	-2.293231201E-1	-3.023712158E-2	9.771380310E0	9.774117686E0
5.846283792E0	-2.432441711E-1	-2.784210205E-2	9.763147430E0	9.766216804E0
5.856260792E0	-2.329156494E-1	-2.424957275E-2	9.765542450E0	9.768349763E0
5.866236792E0	-2.341131592E-1	-3.158432007E-2	9.778864746E0	9.781717756E0
5.876212792E0	-2.233355713E-1	-2.874023438E-2	9.768236847E0	9.770831893E0
5.886189792E0	-2.252815247E-1	-3.248245239E-2	9.766590271E0	9.769242161E0
5.896167792E0	-2.341131592E-1	-3.278182983E-2	9.770182800E0	9.773042288E0
5.906144792E0	-2.327659607E-1	-2.978805542E-2	9.767488403E0	9.770306906E0
5.916120792E0	-2.333647156E-1	-2.679428101E-2	9.765093384E0	9.767918193E0
5.926096792E0	-2.327659607E-1	-2.933898926E-2	9.762249298E0	9.765067953E0
5.936073792E0	-2.225871277E-1	-2.724334717E-2	9.758956146E0	9.761532272E0
5.946049792E0	-2.251318359E-1	-2.859054565E-2	9.760303345E0	9.762941316E0
5.956026792E0	-2.218386841E-1	-3.817062378E-2	9.766141205E0	9.768734996E0
5.966003792E0	-2.245330811E-1	-3.248245239E-2	9.771679688E0	9.774312975E0
5.975979792E0	-2.297721863E-1	-3.682342529E-2	9.759405212E0	9.762179128E0
5.985956792E0	-2.293231201E-1	-2.664459229E-2	9.764045563E0	9.766774533E0
5.995932792E0	-2.243833923E-1	-3.397933960E-2	9.761800232E0	9.764437837E0
6.005908792E0	-2.236349487E-1	-2.933898926E-2	9.770182800E0	9.772785955E0
6.015884792E0	-2.173480225E-1	-2.469863892E-2	9.756261749E0	9.758713722E0
6.025860792E0	-2.164498901E-1	-3.053649902E-2	9.750723267E0	9.753173189E0
6.035837792E0	-2.191442871E-1	-2.649490356E-2	9.759704590E0	9.762200565E0
