HBM_CATMAN_DATAFILE_40

24.09.2020
17:53
CHANNELS: 2
SEPARATOR: 9
MAXLINES: 6576               

Time  1 - default sample rate CH=1	MX840A_0_CH 8 CH=11
s	mV/V
24.09.2020-17:53	24.09.2020-17:53
	
T0 =20.09.24 17:52:43	T0 =20.09.24 17:52:43
dt =3,33333325386047 ms	dt =3,33333333333333 ms
CH 0	CH 8
Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)9E5004605
Not available ID=0	MX840A ID=5036
Not available ID=0	Not available ID=0
Not available ID=0	SG half bridge ID=354
x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=1 y2=1
         (Electr.)	mV/V     (Electr.)
         (Engin.)	mV/V     (Engin.)
0  Nominal value	5 mV/V Nominal value
Not available ID=0	Not available ID=0
Scaling = Engineering units ID=0	Scaling = Engineering units ID=0
Not available ID=0	2.5 V excitation ID=13
Filter = Not available ID=0	Filter = Bessel lowpass ID=142
fg = Not available ID=0	fg = 50 Hz ID=949
0  Zero	0,146314 mV/V Zero
0  Tare	0,146314 mV/V Tare
0  Software-Zero	0 mV/V Software-Zero
Gage factor = 0	Gage factor = 0
Bridge factor = 0	Bridge factor = 0
Software scaling: None	Software scaling: None
Sensor: None	Sensor: SG halfbridge sensor
Sensor T-ID: None	Sensor T-ID: 11052004123327
Cable length correction Not available	Cable length correction Not available

1,663	0,00125	
1,667	0,00231	
1,670	0,00065	
1,673	0,00023	
1,677	-0,00018	
1,680	0,00123	
1,683	0,00147	
1,687	0,00219	
1,690	0,00061	
1,693	0,00027	
1,697	0,000	
1,700	0,00134	
1,703	0,00138	
1,707	0,00180	
1,710	0,00035	
1,713	0,00013	
1,717	0,00019	
1,720	0,00123	
1,723	0,00121	
1,727	0,00132	
1,730	0,000	
1,733	-0,00015	
1,737	0,00020	
1,740	0,00097	
1,743	0,00088	
1,747	0,00083	
1,750	-0,00035	
1,753	-0,00034	
1,757	0,00023	
1,760	0,00081	
1,763	0,00053	
1,767	0,00028	
1,770	-0,00063	
1,773	-0,00054	
1,777	0,00042	
1,780	0,00062	
1,783	0,00039	
1,787	0,000	
1,790	-0,00056	
1,793	-0,00057	
1,797	0,00036	
1,800	0,00044	
1,803	0,00023	
1,807	-0,00021	
1,810	-0,00054	
1,813	-0,00051	
1,817	0,00048	
1,820	0,00048	
1,823	0,00023	
1,827	-0,00042	
1,830	-0,00034	
1,833	-0,00037	
1,837	0,00060	
1,840	0,00050	
1,843	0,00029	
1,847	-0,00042	
1,850	-0,00022	
1,853	-0,00024	
1,857	0,00098	
1,860	0,00082	
1,863	0,00048	
1,867	-0,00026	
1,870	0,00038	
1,873	0,00031	
1,877	0,00125	
1,880	0,00097	
1,883	0,00075	
1,887	-0,00010	
1,890	0,00042	
1,893	0,00058	
1,897	0,00145	
1,900	0,00114	
1,903	0,00084	
1,907	0,000	
1,910	0,00054	
1,913	0,00072	
1,917	0,00130	
1,920	0,00107	
1,923	0,00106	
1,927	0,00035	
1,930	0,00084	
1,933	0,00085	
1,937	0,00120	
1,940	0,00107	
1,943	0,00087	
1,947	0,00038	
1,950	0,00061	
1,953	0,00057	
1,957	0,00078	
1,960	0,00092	
1,963	0,00087	
1,967	0,00040	
1,970	0,00081	
1,973	0,00052	
1,977	0,00018	
1,980	0,00066	
1,983	0,00076	
1,987	0,00042	
1,990	0,00061	
1,993	0,00032	
1,997	-0,00016	
2,000	0,00032	
2,003	0,00047	
2,007	0,00051	
2,010	0,00029	
2,013	0,000	
2,017	-0,00055	
2,020	0,000	
2,023	0,00019	
2,027	0,00043	
2,030	0,000	
2,033	-0,00024	
2,037	-0,00118	
2,040	-0,00025	
2,043	0,00019	
2,047	0,00057	
2,050	0,00020	
2,053	-0,00027	
2,057	-0,00135	
2,060	-0,00025	
2,063	0,000	
2,067	0,00087	
2,070	0,000	
2,073	-0,00051	
2,077	-0,00136	
2,080	-0,00012	
2,083	0,00033	
2,087	0,00123	
2,090	0,00015	
2,093	-0,00030	
2,097	-0,00123	
2,100	0,000	
2,103	0,00051	
2,107	0,00154	
2,110	0,00025	
2,113	0,000	
2,117	-0,00110	
2,120	0,00050	
2,123	0,00098	
2,127	0,00191	
2,130	0,00055	
2,133	0,00011	
2,137	-0,00072	
2,140	0,00075	
2,143	0,00116	
2,147	0,00215	
2,150	0,00073	
2,153	0,00022	
2,157	-0,00044	
2,160	0,00093	
2,163	0,00139	
2,167	0,00213	
2,170	0,00053	
2,173	0,00028	
2,177	-0,00015	
2,180	0,00096	
2,183	0,00136	
2,187	0,00211	
2,190	0,00070	
2,193	0,00024	
2,197	0,000	
2,200	0,00112	
2,203	0,00131	
2,207	0,00181	
2,210	0,00039	
2,213	0,00015	
2,217	0,00028	
2,220	0,00031	
2,223	-0,00056	
2,227	-0,00023	
2,230	-0,00158	
2,233	-0,00171	
2,237	-0,00146	
2,240	-0,00059	
2,243	-0,00067	
2,247	-0,00067	
2,250	-0,00160	
2,253	-0,00176	
2,257	-0,00134	
2,260	-0,00082	
2,263	-0,00088	
2,267	-0,00109	
2,270	-0,00173	
2,273	-0,00191	
2,277	-0,00132	
2,280	-0,00085	
2,283	-0,00098	
2,287	-0,00146	
2,290	-0,00202	
2,293	-0,00194	
2,297	-0,00115	
2,300	-0,00092	
2,303	-0,00113	
2,307	-0,00159	
2,310	-0,00184	
2,313	-0,00201	
2,317	-0,00103	
2,320	-0,00082	
2,323	-0,00128	
2,327	-0,00194	
2,330	-0,00194	
2,333	-0,00183	
2,337	-0,00079	
2,340	-0,00092	
2,343	-0,00109	
2,347	-0,00194	
2,350	-0,00187	
2,353	-0,00170	
2,357	-0,00057	
2,360	-0,00086	
2,363	-0,00090	
2,367	-0,00186	
2,370	-0,00148	
2,373	-0,00129	
2,377	-0,00018	
2,380	-0,00052	
2,383	-0,00080	
2,387	-0,00170	
2,390	-0,00113	
2,393	-0,00247	
2,397	-0,00268	
2,400	0,00070	
2,403	0,00100	
2,407	0,000	
2,410	0,00072	
2,413	0,00070	
2,417	0,00142	
2,420	0,00119	
2,423	0,00095	
2,427	0,00024	
2,430	0,00075	
2,433	0,00080	
2,437	0,00137	
2,440	0,00108	
2,443	0,00100	
2,447	0,00030	
2,450	0,00065	
2,453	0,00067	
2,457	0,00085	
2,460	0,00085	
2,463	0,00080	
2,467	0,00019	
2,470	0,00055	
2,473	0,00052	
2,477	0,00044	
2,480	0,00043	
2,483	0,00055	
2,487	0,00019	
2,490	0,00036	
2,493	0,00033	
2,497	0,000	
2,500	0,00038	
2,503	0,00042	
2,507	0,00015	
2,510	0,000	
2,513	0,000	
2,517	-0,00046	
2,520	0,000	
2,523	0,00023	
2,527	0,00042	
2,530	0,00028	
2,533	0,000	
2,537	-0,00081	
2,540	-0,00019	
2,543	0,00011	
2,547	0,00049	
2,550	0,000	
